time,value_temp,value_hum,value_acid,value_PV,label
2023-05-04 14:00:00+00:00,15.1,56.0,6.6,5.4,0
2023-05-04 14:10:00+00:00,15.0,54.0,6.6,5.2,0
2023-05-04 14:20:00+00:00,15.0,54.0,6.6,5.4,0
2023-05-04 14:30:00+00:00,14.9,61.0,6.6,4.9,0
2023-05-04 14:40:00+00:00,14.8,56.0,6.6,5.1,0
2023-05-04 14:50:00+00:00,14.7,53.0,6.6,4.0,0
2023-05-04 15:00:00+00:00,14.5,75.0,6.9,4.0,0
2023-05-04 15:10:00+00:00,14.3,67.0,6.9,4.0,0
2023-05-04 15:20:00+00:00,14.3,67.0,6.9,4.0,0
2023-05-04 15:30:00+00:00,14.2,62.0,6.9,4.0,0
2023-05-04 15:40:00+00:00,14.1,65.0,6.9,4.0,0
2023-05-04 15:50:00+00:00,14.0,61.0,6.9,4.0,0
2023-05-04 16:00:00+00:00,14.0,60.0,6.9,4.0,0
2023-05-04 16:10:00+00:00,13.8,61.0,6.9,4.0,0
2023-05-04 16:20:00+00:00,13.8,61.0,6.9,4.0,0
2023-05-04 16:30:00+00:00,13.6,61.0,6.9,4.0,0
2023-05-04 16:40:00+00:00,13.6,61.0,6.9,4.0,0
2023-05-04 16:50:00+00:00,13.5,61.0,6.9,4.0,0
2023-05-04 17:00:00+00:00,13.4,61.0,7.0,4.0,0
2023-05-04 17:10:00+00:00,13.3,60.0,7.0,4.0,0
2023-05-04 17:20:00+00:00,13.2,60.0,7.0,4.0,0
2023-05-04 17:30:00+00:00,13.1,60.0,7.0,4.0,0
2023-05-04 17:40:00+00:00,13.0,59.0,7.0,4.0,0
2023-05-04 17:50:00+00:00,12.9,66.0,7.0,4.0,0
2023-05-04 18:00:00+00:00,12.8,61.0,7.1,4.0,0
2023-05-04 18:10:00+00:00,12.7,61.0,7.1,4.0,0
2023-05-04 18:20:00+00:00,12.6,67.0,7.1,3.8,0
2023-05-04 18:30:00+00:00,12.6,65.0,7.1,3.8,0
